txid,timestamp,my_address,other_address,direction,amount_sat,fee_sat,internal,datetime,signed_amount
ce5bc20db9c2ab2704114d2c227abe009573543c613a7835b64c9ec4792d238a,1733077270,bc1qs99c4lntjtc6qe83vx47nnfytz29f0x72l008u,bc1qkmg3n96p0fc0787vgqe9cpp2dp4gxvrgvtz5gv,OUT,4805500,900,True,2024-12-01 18:21:10+00:00,-4806400
ce5bc20db9c2ab2704114d2c227abe009573543c613a7835b64c9ec4792d238a,1733077270,bc1qs99c4lntjtc6qe83vx47nnfytz29f0x72l008u,bc1qrx229mq4jccflfg4lmyken8m5fd08uy9qwujc7,OUT,217500,900,False,2024-12-01 18:21:10+00:00,-217500
ce5bc20db9c2ab2704114d2c227abe009573543c613a7835b64c9ec4792d238a,1733077270,bc1qkmg3n96p0fc0787vgqe9cpp2dp4gxvrgvtz5gv,bc1qs99c4lntjtc6qe83vx47nnfytz29f0x72l008u,IN,4805500,0,True,2024-12-01 18:21:10+00:00,4805500
822937cba04ba3533e2978525b7f9186911c7b3efdd9d5ad1a4a1ab8e20f577a,1734522164,bc1q5mydhdedq2eaahtzwfgw659m5vlv2g53a4j4z5,bc1qkmg3n96p0fc0787vgqe9cpp2dp4gxvrgvtz5gv,IN,3804600,0,True,2024-12-18 11:42:44+00:00,3804600
822937cba04ba3533e2978525b7f9186911c7b3efdd9d5ad1a4a1ab8e20f577a,1734522164,bc1qkmg3n96p0fc0787vgqe9cpp2dp4gxvrgvtz5gv,bc1q5mydhdedq2eaahtzwfgw659m5vlv2g53a4j4z5,OUT,3804600,900,True,2024-12-18 11:42:44+00:00,-3805500
822937cba04ba3533e2978525b7f9186911c7b3efdd9d5ad1a4a1ab8e20f577a,1734522164,bc1qkmg3n96p0fc0787vgqe9cpp2dp4gxvrgvtz5gv,bc1qn5xu9f0tuy0wrhfqt9mfqxhv06xmrk9zp6wnfv,OUT,1000000,900,False,2024-12-18 11:42:44+00:00,-1000000
25628a642be7ba7b709c179032b5d6e2019a1900349e086d005fe52281873ad6,1744557221,bc1qv27t2x35v3d4wll3z4pcy00m77qude4wh4kqc3,39PTVGL648PuryTFpWdA2pPEvkfV3QANCo,IN,1567600,0,False,2025-04-13 15:13:41+00:00,1567600
e98f5130d622218957516ef1a7728870fb1d50eda2fb2b9f41de2da940c4cc09,1752938304,bc1q2rm5mhzdl20ade659r4jzjtpxh4m0jsmcyme3w,bc1q0dcje9wtpglg83dcca0a0y4uuc0f3lyafcn62s,IN,55985400,0,True,2025-07-19 15:18:24+00:00,55985400
e98f5130d622218957516ef1a7728870fb1d50eda2fb2b9f41de2da940c4cc09,1752938304,bc1qxx0sk2arcw5lx06x9xfjuh89ccdvwvk9e33q8w,bc1q0dcje9wtpglg83dcca0a0y4uuc0f3lyafcn62s,IN,3000000,0,True,2025-07-19 15:18:24+00:00,3000000
e98f5130d622218957516ef1a7728870fb1d50eda2fb2b9f41de2da940c4cc09,1752938304,bc1q0dcje9wtpglg83dcca0a0y4uuc0f3lyafcn62s,bc1qxx0sk2arcw5lx06x9xfjuh89ccdvwvk9e33q8w,OUT,3000000,205,True,2025-07-19 15:18:24+00:00,-3000205
e98f5130d622218957516ef1a7728870fb1d50eda2fb2b9f41de2da940c4cc09,1752938304,bc1q0dcje9wtpglg83dcca0a0y4uuc0f3lyafcn62s,bc1q2rm5mhzdl20ade659r4jzjtpxh4m0jsmcyme3w,OUT,55985400,205,True,2025-07-19 15:18:24+00:00,-55985400
e95be872002815a21b302291588f03f806bcb94b1b993435030a6b8d0f00c2e5,1752975339,bc1q7qgxa39mfrlr8l7jrurm8ftpm0sm4zym3m084r,bc1q45jl0gh8dauttc4wr02jsfwshr3jwlnnqc3uxm,IN,998859,0,False,2025-07-20 01:35:39+00:00,998859
f7e8fed5ed0baeff0493d21950f564262500acc3d1f456844df63a219354ef7b,1753020304,bc1qv27t2x35v3d4wll3z4pcy00m77qude4wh4kqc3,bc1qy9prhkdrjza0vchdtfvgtt0nlu626wkfjswdae,OUT,50330,290,False,2025-07-20 14:05:04+00:00,-50620
f7e8fed5ed0baeff0493d21950f564262500acc3d1f456844df63a219354ef7b,1753020304,bc1q5rsznfg3lvyv2ca9lmh4fatz589tamnnj9lcxv,bc1qv27t2x35v3d4wll3z4pcy00m77qude4wh4kqc3,IN,1516980,0,True,2025-07-20 14:05:04+00:00,1516980
f7e8fed5ed0baeff0493d21950f564262500acc3d1f456844df63a219354ef7b,1753020304,bc1qv27t2x35v3d4wll3z4pcy00m77qude4wh4kqc3,bc1q5rsznfg3lvyv2ca9lmh4fatz589tamnnj9lcxv,OUT,1516980,290,True,2025-07-20 14:05:04+00:00,-1516980
a06992190beceb531a18d1af3b948633ef4485bc08433270b1e0354caa7aebdd,1753476306,bc1qk4632hywer3cjgmezwxrhazestyzwpspxeahd3,bc1qyutlkmaq428se0mx5ypjg4cfv6948ujh8myfec,IN,2007708,0,False,2025-07-25 20:45:06+00:00,2007708
d49efb643b23683a2d68a0ffc40a61fe0303a748b4ed3e7a808d1891b7b41d4c,1755354935,bc1q3c0f7k8e75t2mw06932fvwkuwy08e56gw0pk5v,bc1phuqjjp63zan27ujwy93hqvcmqs86x357etcc3syfj8v2dghy87csn23r9q,IN,17708,0,False,2025-08-16 14:35:35+00:00,17708
5a1cc1771f87da4533b326c002578cbb6f1bf7cb697c1040e45307440d70c01d,1755357532,bc1q3c0f7k8e75t2mw06932fvwkuwy08e56gw0pk5v,bc1qtqntg36nkts38gx7xc7y23c6r6sly6zyjww8my,OUT,2304540,178,True,2025-08-16 15:18:52+00:00,-2304718
5a1cc1771f87da4533b326c002578cbb6f1bf7cb697c1040e45307440d70c01d,1755357532,bc1qplphmpj7ltedt0au5dcflytvpadw96s8u4l5sw,bc1qtqntg36nkts38gx7xc7y23c6r6sly6zyjww8my,OUT,2304540,178,True,2025-08-16 15:18:52+00:00,0
5a1cc1771f87da4533b326c002578cbb6f1bf7cb697c1040e45307440d70c01d,1755357532,bc1qtqntg36nkts38gx7xc7y23c6r6sly6zyjww8my,bc1q3c0f7k8e75t2mw06932fvwkuwy08e56gw0pk5v,IN,2304540,0,True,2025-08-16 15:18:52+00:00,2304540
710c1b70048e3b922baf840c12df08edc06facb7e23495888060a4437b44c862,1759581004,bc1qypqcwd2fvju0pz2qmf7jc9990lrp4yk57euvza,bc1q6uquuhn480v52nf58j9rhpkcfg7rfkl48h9lw0,IN,7130587,0,False,2025-10-04 12:30:04+00:00,7130587
